"ΣΑΒΒΑΤΟΥΛΑ";4
"ΣΙΝΑΝ";4
"ΣΜΑΡΟΥΛΑ";4
"ΣΤΑΜΟΥΛΗΣ";4
"ΣΤΑΜΩ";4
"ΣΥΡΜΑΤΕΝΙΑ";4
"ΤΡΑΪΑΝΗ";4
"ΤΡΙΑΝΤΑΦΥΛΛΗ";4
"ΦΕΡΕΝΙΚΗ";4
"ΦΙΛΗΜΩΝ";4
"ΦΙΛΙΠΠΙΑ";4
"ΦΩΤΕΙΝΟΣ";4
"ΦΩΤΟΥΛΑ";4
"ΧΑΜΑΪΔΗ";4
"ΧΙΟΝΑ";4
"ΧΙΟΝΙΑ";4
"ΧΡΙΣΤΟΥΛΑ";4
"ΑΓΑΘΟΥΛΑ";3
"ΑΓΓΕΛΗΣ";3
"ΑΓΓΕΛΙΚΟΥΛΑ";3
"ΑΛΒΕΡΤΟΣ";3
"ΑΜΦΙΤΡΙΤΗ";3
"ΑΝΔΡΟΚΛΗΣ";3
"ΑΝΔΡΟΥΛΑ";3
"ΑΝΕΤΑ";3
"ΑΝΝΗ";3
"ΑΝΤΖΕΛΑ";3
"ΑΝΤΡΙΑΝΑ";3
"ΑΡΙΣΤΗ";3
"ΑΡΣΕΝΙΑ";3
"ΑΡΣΙΝΟΗ";3
"ΑΡΤΕΜΙΟΣ";3
"ΑΣΤΕΡΩ";3
"ΑΣΤΡΙΝΟΣ";3
"ΑΤΑΛΑΝΤΗ";3
"ΑΥΓΕΡΙΝΟΣ";3
"ΑΥΡΑ";3
"ΒΑΛΣΑΜΗΣ";3
"ΒΑΣΟΥΛΑ";3
"ΒΕΛΟΥΔΩ";3
"ΒΙΚΥ";3
"ΒΛΑΔΙΜΗΡΟΣ";3
"ΓΕΡΑΣΙΜΙΑ";3
"ΓΙΟΥΛΑ";3
"ΓΡΑΜΜΑΤΟΥΛΑ";3
"ΔΗΜΟΚΡΙΤΟΣ";3
"ΔΙΚΑΙΑ";3
"ΔΟΥΚΙΣΣΑ";3
"ΕΛΙΑ";3
"ΕΜΟΡΦΙΛΗ";3
"ΕΡΜΟΛΑΟΣ";3
"ΕΡΡΙΚΟΣ";3
"ΕΥΛΑΒΙΑ";3
"ΕΥΦΡΑΞΙΑ";3
"ΖΑΝΝΗΣ";3
"ΘΕΟΔΟΤΗ";3
"ΘΕΟΔΟΥΛΗ";3
"ΘΕΟΝΙΤΣΑ";3
"ΘΕΟΧΑΡΗ";3
"ΘΗΡΕΣΙΑ";3
"ΙΓΝΑΤΙΑ";3
"ΙΛΕΑΝΑ";3
"ΙΟΥΛΙΟΣ";3
"ΙΩΝ";3
"ΚΑΔΙΑΝΗ";3
"ΚΑΘΟΛΙΚΗ";3
"ΚΑΛΟΥΔΑ";3
"ΚΑΤΙΝΑ";3
"ΚΕΡΑΣΟΥΛΑ";3
"ΚΟΝΔΥΛΕΝΙΑ";3
"ΚΥΡΑΤΣΩ";3
"ΚΩΝΣΤΑΝΤΙΝΗ";3
"ΛΑΥΡΕΝΤΙΑ";3
"ΛΑΥΡΕΝΤΙΟΣ";3
"ΜΑΥΡΑ";3
"ΜΕΛΑΝΘΙΑ";3
"ΜΕΝΕΞΙΑ";3
"ΜΕΤΑΞΕΝΙΑ";3
"ΜΗΤΡΟΔΩΡΑ";3
"ΜΙΚΑΕΛΑ";3
"ΜΙΧΑΛΙΑ";3
"ΜΟΝΙΚΑ";3
"ΜΟΣΧΟΣ";3
"ΜΩΥΣΗΣ";3
"ΝΙΚΟΔΗΜΟΣ";3
"ΞΑΚΟΥΣΤΗ";3
"ΟΜΟΡΦΟΥΛΑ";3
"ΠΑΝΑΓΙΩ";3
"ΠΕΛΟΠΙΔΑΣ";3
"ΠΛΟΥΜΙΣΤΗ";3
"ΠΟΛΥΖΩΗΣ";3
"ΡΑΦΑΕΛΑ";3
"ΡΑΦΑΗΛ";3
"ΡΟΔΑΜΑΝΘΗ";3
"ΡΟΖΑΝΝΑ";3
"ΡΟΪΔΩ";3
"ΣΑΒΒΑΤΩ";3
"ΣΕΒΑΣΜΙΑ";3
"ΣΕΛΗΝΗ";3
"ΣΙΛΒΕΣΤΡΟΣ";3
"ΣΤΑΜΑΤΕΛΛΑ";3
"ΣΤΑΥΡΙΤΣΑ";3
"ΣΤΕΡΓΙΑΝΝΗ";3
"ΣΥΡΜΟΥΛΑ";3
"ΤΑΝΙΑ";3
"ΤΖΟΓΙΑ";3
"ΤΙΤΙΚΑ";3
"ΤΟΥΛΑ";3
"ΥΠΑΤΙΑ";3
"ΦΛΩΡΙΝΑ";3
"ΦΟΙΒΟΣ";3
"ΦΡΑΝΤΖΕΣΚΟΣ";3
"ΦΩΚΙΩΝ";3
"ΧΑΡΗΣ";3
"ΧΡΙΣΤΟΔΟΥΛΑ";3
"ΧΡΥΣΟΣΤΟΜΗ";3
"ΧΡΥΣΩ";3
"ΑΒΕΡΚΙΟΣ";2
"ΑΓΟΡΑΣΤΗ";2
"ΑΓΟΡΟΥΛΑ";2
"ΑΔΕΛΑΪΔΑ";2
"ΑΔΡΙΑΝΟΣ";2
"ΑΘΗΝΟΔΩΡΟΣ";2
"ΑΘΗΝΟΥΛΑ";2
"ΑΙΓΛΗ";2
"ΑΚΡΙΒΟΥΛΑ";2
"ΑΛΚΗΣ";2
"ΑΛΚΙΝΟΟΣ";2
"ΑΛΚΙΣΤΗ";2
"ΑΛΤΑΝΗ";2
"ΑΜΑΡΥΛΛΙΣ";2
"ΑΝΑΣΤΑ";2
"ΑΝΔΡΙΑΝΝΑ";2
"ΑΝΔΡΙΑΝΟΣ";2
"ΑΝΕΖΑ";2
"ΑΝΙΤΑ";2
"ΑΝΝΙΤΑ";2
"ΑΝΤΡΕΑ";2
"ΑΝΤΩΝΙΝΑ";2
"ΑΝΥΣΙΑ";2
"ΑΠΟΛΛΩΝ";2
"ΑΡΓΥΡΙΑ";2
"ΑΡΙΑΝ";2
"ΑΡΙΣΤΟΣ";2
"ΑΡΙΣΤΟΦΑΝΗΣ";2
"ΑΡΧΙΜΗΔΗΣ";2
"ΑΡΧΟΝΤΗ";2
"ΑΡΧΟΝΤΙΣΣΑ";2
"ΑΣΗΜΕΝΗ";2
"ΑΣΤΡΙΝΙΑ";2
"ΑΥΓΟΥΣΤΙΝΑ";2
"ΑΥΓΟΥΣΤΙΝΗ";2
"ΑΥΓΟΥΣΤΙΝΟΣ";2
"ΑΦΘΟΝΙΑ";2
"ΑΧΜΕΤ";2
"ΒΑΓΙΟΥΛΑ";2
"ΒΑΚΙΝΑ";2
"ΒΑΛΑΝΤΗΣ";2
"ΒΑΛΕΝΤΙΝΟΣ";2
"ΒΕΛΙΣΣΑΡΙΟΣ";2
"ΒΕΝΕΤΑ";2
"ΒΕΝΕΤΤΑ";2
"ΒΕΝΙΑΜΙΝ";2
"ΒΕΡΓΟΣ";2
"ΒΗΣΣΑΡΙΟΣ";2
"ΒΙΚΕΝΤΙΑ";2
"ΓΑΡΟΥΦΑΛΙΑ";2
"ΓΕΡΑΣΙΜΗ";2
"ΓΟΥΛΙΕΛΜΟΣ";2
"ΓΡΑΜΜΑΤΙΑ";2
"ΔΗΜΟΥΛΑ";2
"ΔΙΑΛΕΚΤΗ";2
"ΔΙΑΜΑΝΤΗ";2
"ΔΙΟΜΗ";2
"ΔΟΜΗΝΙΚΗ";2
"ΔΟΝΑΤΟΣ";2
"ΔΡΟΣΟΣ";2
"ΕΔΟΥΑΡΔΟΣ";2
"ΕΛΙΣΣΑΙΟΣ";2
"ΕΜΜΕΛΕΙΑ";2
"ΕΜΟΡΦΙΑ";2
"ΕΡΗ";2
"ΕΡΡΙΚΑ";2
"ΕΥΒΟΙΑ";2
"ΕΥΔΟΞΙΟΣ";2
"ΕΥΘΑΛΕΙΑ";2
"ΕΥΚΛΕΙΑ";2
"ΖΑΪΡΑ";2
"ΖΑΚΕΛΙΝΑ";2
"ΖΑΚΛΙΝ";2
"ΖΑΡΙΦΗΣ";2
"ΗΒΗ";2
"ΗΛΙΑ";2
"ΗΛΙΑΔΑ";2
"ΗΛΙΑΝΗ";2
"ΘΕΟΔΩΡΟΥΛΑ";2
"ΘΕΟΚΛΕΙΑ";2
"ΘΕΟΚΤΙΣΤΗ";2
"ΘΕΟΝΙΑ";2
"ΘΕΟΧΑΡΙΣ";2
"ΘΕΣΣΑΛΟΝΙΚΗ";2
"ΘΙΣΒΗ";2
"ΘΩΜΗ";2
"ΙΒΕΛΙΝΑ";2
"ΙΕΡΟΘΕΟΣ";2
"ΙΚΑΡΟΣ";2
"ΙΟΥΛΙΤΤΑ";2
"ΚΑΛΛΙΑΝΘΗ";2
"ΚΑΛΛΙΝΑ";2
"ΚΑΛΛΙΣΘΕΝΗ";2
"ΚΑΝΕΛΛΟΣ";2
"ΚΑΡΜΕΝ";2
"ΚΑΡΟΛΟΣ";2
"ΚΑΡΥΟΦΥΛΛΗΣ";2
"ΚΑΡΥΟΦΥΛΛΙΑ";2
"ΚΗΡΥΚΟΣ";2
"ΚΙΚΗ";2
"ΚΛΕΟΒΟΥΛΟΣ";2
"ΚΛΕΩΝ";2
"ΚΛΗΜΕΝΤΙΝΗ";2
"ΚΛΥΤΑΙΜΝΗΣΤΡΑ";2
"ΚΟΜΝΗΝΟΣ";2
"ΚΟΜΝΩ";2
"ΚΟΝΔΥΛΙΑ ΜΑΡΙΑ";2
"ΚΡΟΥΣΤΑΛΕΝΙΑ";2
"ΚΥΡΑΝΝΑ";2
"ΚΥΡΙΛΛΟΣ";2
"ΚΥΡΟΣ";2
"ΛΑΜΠΡΑΚΗΣ";2
"ΛΑΜΠΡΙΑΝΑ";2
"ΛΕΑΝΔΡΟΣ";2
"ΛΕΪΛΑ";2
"ΛΕΟΝΑΡΔΟΣ";2
"ΛΙΛΙΑΝΑ";2
"ΛΙΝΑ";2
"ΛΟΥΛΟΥΔΙΑ";2
"ΜΑΓΙΟΥΛΑ";2
"ΜΑΚΑΡΙΟΣ";2
"ΜΑΝΙΑ";2
"ΜΑΡΓΑΡΩ";2
"ΜΑΡΓΙΤΣΑ";2
"ΜΑΡΙΟ";2
"ΜΑΡΟΥΔΑ";2
"ΜΑΡΟΥΔΙΑ";2
"ΜΑΡΟΥΛΗ";2
"ΜΑΡΟΥΛΙΑ";2
"ΜΑΡΟΥΛΙΩ";2
"ΜΑΡΩ";2
"ΜΑΤΟΥΛΑ";2
"ΜΕΡΚΟΥΡΙΟΣ";2
"ΜΕΤΑΜΟΡΦΗ";2
"ΜΕΤΑΞΟΥΛΑ";2
"ΜΙΡΑΝΤΑ";2
"ΜΠΕΤΙΝΑ";2
"ΜΥΡΟΠΗ";2
"ΝΑΚΟΣ";2
"ΝΑΝΤΙΑ";2
"ΝΕΣΤΟΡΑΣ";2
"ΝΟΜΙΚΗ";2
"ΝΟΡΑ";2
"ΝΤΙΝΑ";2
"ΟΜΗΡΟΣ";2
"ΟΡΣΙΑ";2
"ΟΡΧΑΝ";2
"ΠΑΪΚΟΣ";2
"ΠΑΪΣΙΟΣ";2
"ΠΑΝΤΩ";2
"ΠΑΝΩΡΕΑ";2
"ΠΑΡΜΕΝΙΩΝ";2
"ΠΑΣΧΑΛΙΩ";2
"ΠΑΤΡΙΤΣΙΑ";2
"ΠΑΤΡΟΚΛΟΣ";2
"ΠΕΡΣΑ";2
"ΠΕΤΡΙΝΑ";2
"ΠΕΤΡΙΝΗ";2
"ΠΙΠΙΤΣΑ";2
"ΠΟΘΗΤΗ";2
"ΠΟΛΥΔΩΡΟΣ";2
"ΠΟΛΥΝΕΙΚΗΣ";2
"ΠΟΛΥΝΙΚΗ";2
"ΠΥΘΑΓΟΡΑΣ";2
"ΠΥΡΡΟΣ";2
"ΡΑΛΛΗΣ";2
"ΡΕΝΑ";2
"ΡΗΓΙΝΑ";2
"ΡΟΒΕΡΤΟΣ";2
"ΡΟΔΟΘΕΑ";2
"ΡΟΖΑΝΑ";2
"ΡΟΥΛΑ";2
"ΡΟΥΜΠΙΝΑ";2
"ΡΟΥΣΑ";2
"ΣΑΒΒΙΝΑ";2
"ΣΑΒΙΝΑ";2
"ΣΑΛΩΜΗ";2
"ΣΑΜΨΩΝ";2
"ΣΕΜΕΛΗ";2
"ΣΙΔΕΡΟΥΛΑ";2
"ΣΙΜΟΝΗ";2
"ΣΜΑΡΑΓΔΩ";2
"ΣΟΥΣΑΝΝΑ";2
"ΣΟΥΣΣΑΝΑ";2
"ΣΤΑΘΟΥΛΑ";2
"ΣΤΑΣΙΝΗ";2
"ΣΤΑΥΡΙΑΝΗ";2
"ΣΤΕΡΓΙΑ";2
"ΣΤΕΡΓΟΥΛΑ";2
"ΣΤΕΡΙΑΝΗ";2
"ΣΥΛΒΑΝΑ";2
"ΣΩΖΙΑ";2
"ΣΩΣΑΝΑ";2
"ΣΩΤΗΡΑ";2
"ΣΩΦΡΟΝΙΑ";2
"ΤΑΜΑΡΑ";2
"ΤΑΡΣΙΤΣΑ";2
"ΤΖΕΝΗ";2
"ΤΖΟΥΛΙΑ";2
"ΤΙΤΟΣ";2
"ΤΡΙΓΩΝΑ";2
"ΤΡΥΓΩΝΑ";2
"ΤΣΑΜΠΙΚΟΣ";2
"ΦΑΙΔΩΝ";2
"ΦΙΛΙΣΙΑ";2
"ΦΙΛΟΠΟΙΜΗΝ";2
"ΦΡΑΝΤΣΕΣΚΑ";2
"ΦΩΤΩ";2
"ΧΑΪΔΕΜΕΝΗ";2
"ΧΑΡΙΤΟΥΛΑ";2
"ΧΙΤΟΠΟΥΛΑ";2
"ΧΡΙΣΤΟΘΕΑ";2
"ΧΡΙΣΤΟΦΙΛΗ";2
"ΧΡΟΝΗΣ";2
"ΧΡΥΣΑΝΑ";2
"ΧΡΥΣΟΒΑΛΑΝΤΙΟΣ";2
"ΧΡΥΣΟΒΕΡΓΗΣ";2
"ΧΡΥΣΟΘΕΑ";2
"ΧΡΥΣΟΠΗΓΗ";2
"ΩΡΑΙΑ";2
"ΑΓΑΘΑΓΓΕΛΟΣ";1
"ΑΓΑΘΟΚΛΕΙΑ";1
"ΑΓΑΘΟΝΙΚΟΣ";1
"ΑΓΑΠΙΑ";1
"ΑΓΓΕΛΙΔΑ";1
"ΑΓΓΕΛΙΚΑ";1
"ΑΓΓΕΡΟΥΛΑ";1
"ΑΓΗΣΙΛΕΙΑ";1
"ΑΓΙΣ";1
"ΑΓΟΡΩ";1
"ΑΔΕΛΑΪΣ";1
"ΑΔΡΙΑΝΗ";1
"ΑΕΛΙΤΑ";1
"ΑΕΛΛΩ";1
"ΑΘΑΝΑΤΟΣ";1
"ΑΪΜΑΝ";1
"ΑΪΝΟΥΡ";1
"ΑΪΝΤΑ";1
"ΑΪΡΕΝΑ";1
"ΑΚΙΝΔΥΝΑ";1
"ΑΚΡΙΒΟΣ";1
"ΑΚΥΛΑΣ";1
"ΑΛΕΞΑΝΤΕΡ";1
"ΑΛΗΘΙΝΗ";1
"ΑΛΙΝΑ";1
"ΑΛΙΣ";1
"ΑΛΙΣΑ";1
"ΑΛΜΑ";1
"ΑΛΜΠΑΝΑ";1
"ΑΛΤΑΝΑ";1
"ΑΛΥΑ";1
"ΑΜΑΝΑΤΙΟΣ";1
"ΑΜΒΡΟΣΙΑ";1
"ΑΜΕΡΙΣΩ";1
"ΑΜΕΡΣΙΑ";1
"ΑΜΥΝΤΑΣ";1
"ΑΝΑΓΝΩΣΤΗΣ";1
"ΑΝΑΝΙΑΣ";1
"ΑΝΑΡΓΥΡΙΑ";1
"ΑΝΔΡΕΑΝΗ";1
"ΑΝΔΡΙΚΟΥΛΑ";1
"ΑΝΕΖΗΝΙΩ";1
"ΑΝΕΖΙΝΑ";1
"ΑΝΕΛΑ";1
"ΑΝΕΣΤΙΝΑ";1
"ΑΝΘΟΝΙΚΗ";1
"ΑΝΘΟΥΣΑ";1
"ΑΝΙΚΑ";1
"ΑΝΝΕΖΑ";1
"ΑΝΝΕΖΙΝΑ";1
"ΑΝΝΙΝΟΣ";1
"ΑΝΝΥ";1
"ΑΝΟΙΞΙΑ";1
"ΑΝΟΥΣΩ";1
"ΑΝΤΑ";1
"ΑΝΤΖΟΥΛΙΑ";1
"ΑΝΤΙΓΟΝΟΣ";1
"ΑΝΤΙΚΛΕΙΑ";1
"ΑΝΤΟΝΥ";1
"ΑΝΤΡΗ";1
"ΑΝΤΡΙΑ";1
"ΑΝΤΡΙΑΝΗ";1
"ΑΝΤΡΙΑΝΝΑ";1
"ΑΝΤΡΟΥΛΛΑ";1
"ΑΝΤΩΑΝΝΕΤΑ";1
"ΑΞΙΟΣ";1
"ΑΡΑΜΠΕΛΑ";1
"ΑΡΙΑΘΝΗ";1
"ΑΡΙΜΗΣΤΟΣ";1
"ΑΡΙΜΝΗΣΤΕΑ";1
"ΑΡΙΝΝΑ";1
"ΑΡΙΣΑ";1
"ΑΡΙΣΤΕΙΑ";1
"ΑΡΙΣΤΕΙΔΟΥΛΑ";1
"ΑΡΙΣΤΕΛΑ";1
"ΑΡΙΣΤΙΝΑ";1
"ΑΡΙΣΤΟΒΟΥΛΑ";1
"ΑΡΙΣΤΟΔΗΜΟΣ";1
"ΑΡΙΣΤΟΘΕΑ";1
"ΑΡΙΣΤΟΚΛΕΙΑ";1
"ΑΡΙΣΤΟΤΕΛΑ";1
"ΑΡΙΣΤΟΤΕΛΕΙΑ";1
"ΑΡΛΕΤΑ";1
"ΑΡΟΥΣΙΑΚ";1
"ΑΡΡΙΑΝΟΣ";1
"ΑΡΣΕΝΟΗ";1
"ΑΡΤΙΝ ΑΓΚΟΠ";1
"ΑΡΧΟΝΤΕΙΑ";1
"ΑΡΧΟΝΤΗΣ";1
"ΑΡΧΟΝΤΙΝΑ";1
"ΑΡΧΟΝΤΙΩΝ";1
"ΑΣΑΝΩ";1
"ΑΣΗΜΗΝΑ";1
"ΑΣΗΜΗΣ";1
"ΑΣΠΡΟΥΛΑ";1
"ΑΣΤΕΡΟΠΗ";1
"ΑΣΤΕΡΩΠΗ";1
"ΑΣΤΗΡΟΠΗ";1
"ΑΣΤΡΙΝΗ";1
"ΑΣΥΔΙΑ";1
"ΑΣΥΝΟΥΛΑ";1
"ΑΥΓΕΡΗΣ";1
"ΑΥΓΟΥΣΤΑ";1
"ΑΥΤΑΝΤΙΛ";1
"ΑΦΕΝΤΙΑ";1
"ΑΦΕΝΤΩ";1
"ΑΦΡΟΥΛΑ";1
"ΑΧΙΛΛΕΙΑ";1
"ΒΑΓΙΟΣ";1
"ΒΑΛΑΣΗ";1
"ΒΑΛΕΡΗ";1
"ΒΑΛΕΡΙ";1
"ΒΑΛΜΠΟΝΑ";1
"ΒΑΛΣΑΜΙΝΑ";1
"ΒΑΛΣΑΜΩ";1
"ΒΑΝΕΣΣΑ";1
"ΒΑΡΔΗΣ";1
"ΒΑΡΣΑΜΗΣ";1
"ΒΑΣΙΛΑΚΗΣ";1
"ΒΑΣΙΛΙΑΝΑ";1
"ΒΑΣΙΛΙΚΑ";1
"ΒΑΣΙΛΙΝΑ";1
"ΒΑΣΙΛΙΣΑ";1
"ΒΕΛΛΙΟΣ";1
"ΒΕΝΕΔΙΚΤΗ";1
"ΒΕΝΕΤΙΟΣ";1
"ΒΕΝΕΤΣΑΝΑ";1
"ΒΕΝΕΤΣΙΑΝΑ";1
"ΒΕΡΓΟΥΛΑ";1
"ΒΕΡΙΝΗ";1
"ΒΕΡΡΑ";1
"ΒΗΛΔΑΝ";1
"ΒΙΕΡΑ";1
"ΒΙΚΕΝΤΙΟΣ";1
"ΒΙΚΗ";1
"ΒΙΝΙΕΡΗΣ";1
"ΒΙΟΛΑΝΘΗ";1
"ΒΙΡΓΕΝΙΑ";1
"ΒΛΑΣΣΙΟΣ";1
"ΒΛΟΥΤΙΝΑ";1
"ΒΟΥΖΙΑΝΑ";1
"ΒΡΑΣΙΔΑΣ";1
"ΒΡΕΤΤΑΝΙΑ";1
"ΒΡΙΣΗΙΔΑ";1
"ΓΑΛΑΤΙΑ";1
"ΓΑΛΑΤΣΙΑ";1
"ΓΑΡΟΥΦΑΛΕΝΙΑ";1
"ΓΑΡΟΥΦΑΛΛΙΑ";1
"ΓΑΡΥΦΑΛΛΟΣ";1
"ΓΑΡΥΦΑΛΛΩ";1
"ΓΑΣΠΑΡΗΣ";1
"ΓΕΡΑΚΗΣ";1
"ΓΕΡΑΣΙΑ";1
"ΓΕΡΑΣΙΜΑ";1
"ΓΕΡΜΑΝΟΣ";1
"ΓΕΩΡΓΙΤΣΑ";1
"ΓΕΩΡΓΟΥΛΑ";1
"ΓΙΑΚΟΥΜΗΣ";1
"ΓΙΑΝΝΟΥΛΙΤΣΑ";1
"ΓΙΟΝΙΝΤΑ";1
"ΓΙΟΥΛΣΑΜΗ";1
"ΓΙΟΥΝΟΝΑ";1
"ΓΙΟΥΣΟΥΦ";1
"ΓΙΟΧΑΝΑ";1
"ΓΚΑΜΠΡΙΕΛΛΑ";1
"ΓΚΑΡΑΜΠΕΤ";1
"ΓΚΑΡΥ";1
"ΓΚΙΟΥΚΣΕΛ";1
"ΓΚΙΟΥΛΛΗ";1
"ΓΚΙΟΥΛΤΕΝ";1
"ΓΚΙΟΥΛΧΑΝ";1
"ΓΚΙΟΥΝΕΡ";1
"ΓΛΥΚΟΜΑΧΗ";1
"ΓΟΥΕΝΤΥ";1
"ΓΡΑΜΜΑΤΑ";1
"ΓΡΑΜΜΑΤΩ";1
"ΓΩΓΩ";1
"ΔΑΜΑΣΚΗΝΗ";1
"ΔΑΜΙΑΝΗ";1
"ΔΑΜΙΑΝΟΥΛΑ";1
"ΔΑΜΟΚΛΕΙΑ";1
"ΔΕΔΟΥΣΗΣ";1
"ΔΕΜΗΣ";1
"ΔΕΝΑΛΟΗ";1
"ΔΕΥΚΑΛΙΩΝ";1
"ΔΗΜΑΡΙΣΤΗ";1
"ΔΗΜΟΚΛΕΙΑ";1
"ΔΗΜΟΚΡΑΤΙΑ";1
"ΔΙΑΚΟΥΜΗΣ";1
"ΔΙΑΛΕΚΤΟΣ";1
"ΔΙΑΜΑΝΤΙΑ";1
"ΔΙΑΝΕΛΙΑ";1
"ΔΙΑΣΥΝΩ";1
"ΔΙΔΩ";1
"ΔΙΟΓΕΝΙΑ";1
"ΔΙΩΝΥΣΙΑ";1
"ΔΟΜΗΝΑ";1
"ΔΟΜΝΙΚΑ";1
"ΔΟΥΚΑΙΝΙΤΣΑ";1
"ΔΟΥΚΑΣ";1
"ΔΟΥΚΕΝΗ";1
"ΔΟΥΚΗΤΙΑ";1
"ΔΡΑΚΟΝΤΗΣ";1
"ΔΡΙΑΔΗ";1
"ΔΡΟΣΕΡΗ";1
"ΔΩΡΑ";1
"ΔΩΡΙΤΑ";1
"ΔΩΡΟΘΕΟΣ";1
"ΕΒΕΛΙΝΑ";1
"ΕΒΕΛΥΝ";1
"ΕΒΗ";1
"ΕΙΛΙΚΡΙΝΕΙΑ";1
"ΕΛΑΙΑ";1
"ΕΛΑΙΑΝΘΗ";1
"ΕΛΑΣΙΑ";1
"ΕΛΒΕΤΙΑ";1
"ΕΛΕΝ";1
"ΕΛΕΝΕΤΑ";1
"ΕΛΕΟΝΟΡΑ";1
"ΕΛΕΣΑ";1
"ΕΛΕΣΣΑ";1
"ΕΛΕΥΘΕΡΟΝΙΚΗ";1
"ΕΛΚΙΩΝΗ";1
"ΕΛΜΙΝΑ";1
"ΕΛΠΙΔΗΣ";1
"ΕΛΠΙΔΟΦΟΡΑ";1
"ΕΜΑΝΘΟΥΛΑ";1
"ΕΜΙΛΙΑ";1
"ΕΝΚΕΛΕΝΤΑ";1
"ΕΞΑΡΧΟΣ";1
"ΕΠΑΜΕΙΝΩΝΔΙΑ";1
"ΕΠΙΜΕΛΕΙΑ";1
"ΕΡΓΙΝΑ";1
"ΕΡΓΙΝΟΥΣΑ";1
"ΕΡΓΚΙΝ";1
"ΕΡΙΑΛΝΤΑ";1
"ΕΡΙΑΝΝΑ";1
"ΕΡΙΕΤΤΑ";1
"ΕΡΙΕΤΤΗ";1
"ΕΡΙΚ";1
"ΕΡΙΚΑ";1
"ΕΡΙΚΕΤΗ";1
"ΕΡΜΕΛΙΝΤΑ";1
"ΕΡΜΗΝΑ";1
"ΕΡΜΗΝΙΑ";1
"ΕΡΜΗΣ";1
"ΕΡΣΑΝ";1
"ΕΡΩΤΟΘΕΑ";1
"ΕΡΩΦΥΛΛΗ";1
"ΕΣΑΪΑ";1
"ΕΣΘΗΡ";1
"ΕΣΜΕΡΑΛΝΤΑ";1
"ΕΣΠΕΡΙΔΑ";1
"ΕΣΡΕΦ";1
"ΕΣΤΕΛΛΑ";1
"ΕΤΕΟΚΛΗΣ";1
"ΕΥΓΕΝΕΙΑ";1
"ΕΥΗ";1
"ΕΥΘΥΜΗΣ";1
"ΕΥΚΛΕΙΔΗΣ";1
"ΕΥΜΕΝΙΑ";1
"ΕΥΜΕΝΙΟΣ";1
"ΕΥΜΟΡΦΥΛΗ";1
"ΕΥΝΙΚΗ";1
"ΕΥΡΙΑΝΘΗ";1
"ΕΥΡΥΒΙΑΔΗΣ";1
"ΕΥΡΥΝΩΜΗ";1
"ΕΥΡΩΠΑΙΑ";1
"ΕΥΣΤΑΘΕΙΑ";1
"ΕΥΤΑΞΙΑ";1
"ΕΥΦΟΡΙΑ";1
"ΕΥΦΡΑΝΣΙΑ";1
"ΕΦΕΥΡΕΤΙΣΑ";1
"ΕΦΥΓΕΝΙΑ";1
"ΖΑΪΜΗΣ";1
"ΖΑΚΕΛΙΝ";1
"ΖΑΜΠΕΛΛΑ";1
"ΖΑΜΠΕΤΤΑ";1
"ΖΑΜΠΕΤΩ";1
"ΖΑΝΕΤΑ";1
"ΖΑΡΟΥΪ";1
"ΖΑΦΕΙΡΕΝΙΑ";1
"ΖΑΦΕΙΡΟΣ";1
"ΖΑΧΑΡΑΤΗ";1
"ΖΑΧΑΡΙΑ";1
"ΖΑΧΑΡΙΤΣΑ";1
"ΖΑΧΕΡ";1
"ΖΕΝΕΒΙΕΒ";1
"ΖΗΣΑ";1
"ΖΗΣΟΥΔΑ";1
"ΖΗΣΟΥΛΑ";1
"ΖΗΣΩ";1
"ΖΟΥΜΠΟΥΛΙΤΣΑ";1
"ΖΩΑΝΝΑ";1
"ΖΩΓΡΑΦΑ";1
"ΖΩΓΡΑΦΕΝΙΑ";1
"ΖΩΓΡΑΦΩ ΓΕΩΡΓΙΑ";1
"ΖΩΖΕΦ";1
"ΖΩΟΠΗΓΗ";1
"ΖΩΡΖ";1
"ΗΛΙΟΣΤΑΛΑΚΤΗ";1
"ΘΑΛΑΣΣΙΑ";1
"ΘΑΛΗΣ";1
"ΘΕΑΝΟΥΛΑ";1
"ΘΕΚΛΗ";1
"ΘΕΛΞΗΝΟΗ";1
"ΘΕΛΞΙΝΟΗ";1
"ΘΕΟΚΛΗΣ";1
"ΘΕΟΚΛΙΑ";1
"ΘΕΟΚΤΙΣΤΟΣ";1
"ΘΕΟΛΟΓΗΣ";1
"ΘΕΟΝΑΣ";1
"ΘΕΟΠΗΓΗ";1
"ΘΕΟΠΙΣΤΙΑ";1
"ΘΕΟΠΛΑΣΤΗ";1
"ΘΕΟΣΤΟΡΟΥΛΑ";1
"ΘΕΟΤΟΚΗΣ";1
"ΘΕΟΦΙΛΙΑ";1
"ΘΕΟΦΙΛΙΤΣΑ";1
"ΘΕΟΦΥΛΛΗ";1
"ΘΕΡΕΣΙΑ-ΜΑΡΙΑ";1
"ΘΕΣΑΛΙΑ";1
"ΘΕΤΙΔΑ";1
"ΘΕΤΙΣ";1
"ΘΕΦΑΝΩ";1
"ΘΥΡΣΟΣ";1
"ΘΩΜΟΥΛΑ";1
"ΙΑΚΩΒΙΝΑ";1
"ΙΒΑΝΑ";1
